idHabilidadeusuario;idUsuario;descNomeHabilidade;descNivelHabilidade;dtCriacao
28582;acaaeb5d-1f52-47a4-bec7-8405401a90a2;Negociação;01. Aprendiz;2025-09-29 22:26:12
28583;acaaeb5d-1f52-47a4-bec7-8405401a90a2;Orquestrador de Pipelines;00. Não esperada;2025-09-29 22:26:12
28584;acaaeb5d-1f52-47a4-bec7-8405401a90a2;Python / R / Julia;02. Iniciante;2025-09-29 22:26:12
28585;acaaeb5d-1f52-47a4-bec7-8405401a90a2;Simplificação;01. Aprendiz;2025-09-29 22:26:12
28586;acaaeb5d-1f52-47a4-bec7-8405401a90a2;SQL;02. Iniciante;2025-09-29 22:26:13
28587;acaaeb5d-1f52-47a4-bec7-8405401a90a2;Teste de hipótese e Teste A/B;02. Iniciante;2025-09-29 22:26:13
28588;68a718b2-cf8d-4216-b6a4-119c66274a8c;Apresentação / Storytelling;03. Profissional;2025-09-29 23:45:36
28589;68a718b2-cf8d-4216-b6a4-119c66274a8c;Cloud;03. Profissional;2025-09-29 23:45:37
28590;68a718b2-cf8d-4216-b6a4-119c66274a8c;Comunicação;02. Iniciante;2025-09-29 23:45:37
28591;68a718b2-cf8d-4216-b6a4-119c66274a8c;Data Visualization;03. Profissional;2025-09-29 23:45:37
28592;68a718b2-cf8d-4216-b6a4-119c66274a8c;Docker;03. Profissional;2025-09-29 23:45:37
28593;68a718b2-cf8d-4216-b6a4-119c66274a8c;Estatística descritiva;03. Profissional;2025-09-29 23:45:37
28594;68a718b2-cf8d-4216-b6a4-119c66274a8c;ETL;03. Profissional;2025-09-29 23:45:37
28595;68a718b2-cf8d-4216-b6a4-119c66274a8c;Gestão / Liderança;03. Profissional;2025-09-29 23:45:37
28596;68a718b2-cf8d-4216-b6a4-119c66274a8c;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-09-29 23:45:37
28597;68a718b2-cf8d-4216-b6a4-119c66274a8c;Inteligência Emocional;03. Profissional;2025-09-29 23:45:37
28598;68a718b2-cf8d-4216-b6a4-119c66274a8c;Machine Learning - Agrupamento;02. Iniciante;2025-09-29 23:45:37
28599;68a718b2-cf8d-4216-b6a4-119c66274a8c;Machine Learning - Associação;02. Iniciante;2025-09-29 23:45:37
28600;68a718b2-cf8d-4216-b6a4-119c66274a8c;Machine Learning - Classificação;02. Iniciante;2025-09-29 23:45:37
28601;68a718b2-cf8d-4216-b6a4-119c66274a8c;Machine Learning - Regressão;03. Profissional;2025-09-29 23:45:37
28602;68a718b2-cf8d-4216-b6a4-119c66274a8c;Negociação;02. Iniciante;2025-09-29 23:45:37
28603;68a718b2-cf8d-4216-b6a4-119c66274a8c;Orquestrador de Pipelines;01. Aprendiz;2025-09-29 23:45:37
28604;68a718b2-cf8d-4216-b6a4-119c66274a8c;Python / R / Julia;03. Profissional;2025-09-29 23:45:37
28605;68a718b2-cf8d-4216-b6a4-119c66274a8c;Simplificação;03. Profissional;2025-09-29 23:45:37
28606;68a718b2-cf8d-4216-b6a4-119c66274a8c;SQL;03. Profissional;2025-09-29 23:45:37
28607;68a718b2-cf8d-4216-b6a4-119c66274a8c;Teste de hipótese e Teste A/B;03. Profissional;2025-09-29 23:45:37
28608;1fb00141-2768-4e35-8916-d6cf36064781;Apresentação / Storytelling;01. Aprendiz;2025-09-30 00:41:53
28609;1fb00141-2768-4e35-8916-d6cf36064781;Cloud;00. Não esperada;2025-09-30 00:41:53
28610;1fb00141-2768-4e35-8916-d6cf36064781;Comunicação;01. Aprendiz;2025-09-30 00:41:53
28611;1fb00141-2768-4e35-8916-d6cf36064781;Data Visualization;00. Não esperada;2025-09-30 00:41:53
28612;1fb00141-2768-4e35-8916-d6cf36064781;Docker;00. Não esperada;2025-09-30 00:41:53
28613;1fb00141-2768-4e35-8916-d6cf36064781;Estatística descritiva;01. Aprendiz;2025-09-30 00:41:53
28614;1fb00141-2768-4e35-8916-d6cf36064781;ETL;00. Não esperada;2025-09-30 00:41:53
28615;1fb00141-2768-4e35-8916-d6cf36064781;Gestão / Liderança;01. Aprendiz;2025-09-30 00:41:53
28616;1fb00141-2768-4e35-8916-d6cf36064781;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-09-30 00:41:53
28617;1fb00141-2768-4e35-8916-d6cf36064781;Inteligência Emocional;02. Iniciante;2025-09-30 00:41:53
28618;1fb00141-2768-4e35-8916-d6cf36064781;Machine Learning - Agrupamento;00. Não esperada;2025-09-30 00:41:53
28619;1fb00141-2768-4e35-8916-d6cf36064781;Machine Learning - Associação;00. Não esperada;2025-09-30 00:41:53
28620;1fb00141-2768-4e35-8916-d6cf36064781;Machine Learning - Classificação;00. Não esperada;2025-09-30 00:41:53
28621;1fb00141-2768-4e35-8916-d6cf36064781;Machine Learning - Regressão;00. Não esperada;2025-09-30 00:41:53
28622;1fb00141-2768-4e35-8916-d6cf36064781;Negociação;01. Aprendiz;2025-09-30 00:41:53
28623;1fb00141-2768-4e35-8916-d6cf36064781;Orquestrador de Pipelines;00. Não esperada;2025-09-30 00:41:53
28624;1fb00141-2768-4e35-8916-d6cf36064781;Python / R / Julia;01. Aprendiz;2025-09-30 00:41:53
28625;1fb00141-2768-4e35-8916-d6cf36064781;Simplificação;00. Não esperada;2025-09-30 00:41:53
28626;1fb00141-2768-4e35-8916-d6cf36064781;SQL;02. Iniciante;2025-09-30 00:41:53
28627;1fb00141-2768-4e35-8916-d6cf36064781;Teste de hipótese e Teste A/B;00. Não esperada;2025-09-30 00:41:53
28628;d810bd44-505e-4604-834d-63e80a2eb592;Apresentação / Storytelling;00. Não esperada;2025-09-30 01:37:49
28629;d810bd44-505e-4604-834d-63e80a2eb592;Cloud;00. Não esperada;2025-09-30 01:37:49
28630;d810bd44-505e-4604-834d-63e80a2eb592;Comunicação;00. Não esperada;2025-09-30 01:37:49
28631;d810bd44-505e-4604-834d-63e80a2eb592;Data Visualization;00. Não esperada;2025-09-30 01:37:49
28632;d810bd44-505e-4604-834d-63e80a2eb592;Docker;00. Não esperada;2025-09-30 01:37:49
28633;d810bd44-505e-4604-834d-63e80a2eb592;Estatística descritiva;00. Não esperada;2025-09-30 01:37:49
28634;d810bd44-505e-4604-834d-63e80a2eb592;ETL;00. Não esperada;2025-09-30 01:37:49
28635;d810bd44-505e-4604-834d-63e80a2eb592;Gestão / Liderança;00. Não esperada;2025-09-30 01:37:49
28636;d810bd44-505e-4604-834d-63e80a2eb592;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-09-30 01:37:49
28637;d810bd44-505e-4604-834d-63e80a2eb592;Inteligência Emocional;00. Não esperada;2025-09-30 01:37:49
28638;d810bd44-505e-4604-834d-63e80a2eb592;Machine Learning - Agrupamento;00. Não esperada;2025-09-30 01:37:50
28639;d810bd44-505e-4604-834d-63e80a2eb592;Machine Learning - Associação;00. Não esperada;2025-09-30 01:37:50
28640;d810bd44-505e-4604-834d-63e80a2eb592;Machine Learning - Classificação;00. Não esperada;2025-09-30 01:37:50
28641;d810bd44-505e-4604-834d-63e80a2eb592;Machine Learning - Regressão;00. Não esperada;2025-09-30 01:37:50
28642;d810bd44-505e-4604-834d-63e80a2eb592;Negociação;00. Não esperada;2025-09-30 01:37:50
28643;d810bd44-505e-4604-834d-63e80a2eb592;Orquestrador de Pipelines;00. Não esperada;2025-09-30 01:37:50
28644;d810bd44-505e-4604-834d-63e80a2eb592;Python / R / Julia;00. Não esperada;2025-09-30 01:37:50
28645;d810bd44-505e-4604-834d-63e80a2eb592;Simplificação;00. Não esperada;2025-09-30 01:37:50
28646;d810bd44-505e-4604-834d-63e80a2eb592;SQL;00. Não esperada;2025-09-30 01:37:50
28647;d810bd44-505e-4604-834d-63e80a2eb592;Teste de hipótese e Teste A/B;00. Não esperada;2025-09-30 01:37:50
28648;441c8c6b-fe67-44af-96c7-1267640dfb80;Apresentação / Storytelling;01. Aprendiz;2025-09-30 10:57:45
28649;441c8c6b-fe67-44af-96c7-1267640dfb80;Comunicação;02. Iniciante;2025-09-30 10:57:45
28650;441c8c6b-fe67-44af-96c7-1267640dfb80;Data Visualization;01. Aprendiz;2025-09-30 10:57:45
28651;441c8c6b-fe67-44af-96c7-1267640dfb80;Estatística descritiva;01. Aprendiz;2025-09-30 10:57:45
28652;441c8c6b-fe67-44af-96c7-1267640dfb80;ETL;01. Aprendiz;2025-09-30 10:57:45
28653;441c8c6b-fe67-44af-96c7-1267640dfb80;Gestão / Liderança;02. Iniciante;2025-09-30 10:57:45
28654;441c8c6b-fe67-44af-96c7-1267640dfb80;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-09-30 10:57:45
28655;441c8c6b-fe67-44af-96c7-1267640dfb80;Inteligência Emocional;02. Iniciante;2025-09-30 10:57:45
28656;441c8c6b-fe67-44af-96c7-1267640dfb80;Machine Learning - Agrupamento;00. Não esperada;2025-09-30 10:57:45
28657;441c8c6b-fe67-44af-96c7-1267640dfb80;Machine Learning - Associação;01. Aprendiz;2025-09-30 10:57:45
28658;441c8c6b-fe67-44af-96c7-1267640dfb80;Machine Learning - Classificação;01. Aprendiz;2025-09-30 10:57:45
28659;441c8c6b-fe67-44af-96c7-1267640dfb80;Machine Learning - Regressão;01. Aprendiz;2025-09-30 10:57:45
28660;441c8c6b-fe67-44af-96c7-1267640dfb80;Negociação;02. Iniciante;2025-09-30 10:57:45
28661;441c8c6b-fe67-44af-96c7-1267640dfb80;Python / R / Julia;01. Aprendiz;2025-09-30 10:57:45
28662;441c8c6b-fe67-44af-96c7-1267640dfb80;Simplificação;01. Aprendiz;2025-09-30 10:57:45
28663;441c8c6b-fe67-44af-96c7-1267640dfb80;SQL;01. Aprendiz;2025-09-30 10:57:45
28664;441c8c6b-fe67-44af-96c7-1267640dfb80;Teste de hipótese e Teste A/B;01. Aprendiz;2025-09-30 10:57:46
28665;fa68f2be-354f-4163-b5d7-b122218f576c;Apache Spark;01. Aprendiz;2025-09-30 13:08:18
28666;fa68f2be-354f-4163-b5d7-b122218f576c;Cloud;01. Aprendiz;2025-09-30 13:08:18
28667;fa68f2be-354f-4163-b5d7-b122218f576c;Comunicação;01. Aprendiz;2025-09-30 13:08:18
28668;fa68f2be-354f-4163-b5d7-b122218f576c;Docker;01. Aprendiz;2025-09-30 13:08:18
28669;fa68f2be-354f-4163-b5d7-b122218f576c;ETL;01. Aprendiz;2025-09-30 13:08:18
28670;fa68f2be-354f-4163-b5d7-b122218f576c;Gestão / Liderança;01. Aprendiz;2025-09-30 13:08:18
28671;fa68f2be-354f-4163-b5d7-b122218f576c;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-09-30 13:08:18
28672;fa68f2be-354f-4163-b5d7-b122218f576c;IaC;01. Aprendiz;2025-09-30 13:08:19
28673;fa68f2be-354f-4163-b5d7-b122218f576c;Kubernetes;01. Aprendiz;2025-09-30 13:08:19
28674;fa68f2be-354f-4163-b5d7-b122218f576c;Machine Learning - Classificação;00. Não esperada;2025-09-30 13:08:19
28675;fa68f2be-354f-4163-b5d7-b122218f576c;Machine Learning - Regressão;00. Não esperada;2025-09-30 13:08:19
28676;fa68f2be-354f-4163-b5d7-b122218f576c;Mensageria;00. Não esperada;2025-09-30 13:08:19
28677;fa68f2be-354f-4163-b5d7-b122218f576c;Modelagem de dados;01. Aprendiz;2025-09-30 13:08:19
28678;fa68f2be-354f-4163-b5d7-b122218f576c;Negociação;01. Aprendiz;2025-09-30 13:08:19
28679;fa68f2be-354f-4163-b5d7-b122218f576c;Orquestrador de Pipelines;02. Iniciante;2025-09-30 13:08:19
28680;fa68f2be-354f-4163-b5d7-b122218f576c;Python / R / Julia;03. Profissional;2025-09-30 13:08:19
28681;fa68f2be-354f-4163-b5d7-b122218f576c;Simplificação;02. Iniciante;2025-09-30 13:08:19
28682;fa68f2be-354f-4163-b5d7-b122218f576c;SQL;03. Profissional;2025-09-30 13:08:19
28683;e22e980b-fa20-4725-a803-7702eaffb3cb;Apache Spark;01. Aprendiz;2025-09-30 14:21:13
28684;e22e980b-fa20-4725-a803-7702eaffb3cb;Cloud;01. Aprendiz;2025-09-30 14:21:14
28685;e22e980b-fa20-4725-a803-7702eaffb3cb;Comunicação;02. Iniciante;2025-09-30 14:21:14
28686;e22e980b-fa20-4725-a803-7702eaffb3cb;Docker;01. Aprendiz;2025-09-30 14:21:14
28687;e22e980b-fa20-4725-a803-7702eaffb3cb;ETL;02. Iniciante;2025-09-30 14:21:14
28688;e22e980b-fa20-4725-a803-7702eaffb3cb;Gestão / Liderança;00. Não esperada;2025-09-30 14:21:14
28689;e22e980b-fa20-4725-a803-7702eaffb3cb;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-09-30 14:21:14
28690;e22e980b-fa20-4725-a803-7702eaffb3cb;IaC;01. Aprendiz;2025-09-30 14:21:14
28691;e22e980b-fa20-4725-a803-7702eaffb3cb;Kubernetes;01. Aprendiz;2025-09-30 14:21:14
28692;e22e980b-fa20-4725-a803-7702eaffb3cb;Machine Learning - Classificação;00. Não esperada;2025-09-30 14:21:14
28693;e22e980b-fa20-4725-a803-7702eaffb3cb;Machine Learning - Regressão;00. Não esperada;2025-09-30 14:21:14
28694;e22e980b-fa20-4725-a803-7702eaffb3cb;Mensageria;00. Não esperada;2025-09-30 14:21:14
28695;e22e980b-fa20-4725-a803-7702eaffb3cb;Modelagem de dados;02. Iniciante;2025-09-30 14:21:14
28696;e22e980b-fa20-4725-a803-7702eaffb3cb;Negociação;00. Não esperada;2025-09-30 14:21:14
28697;e22e980b-fa20-4725-a803-7702eaffb3cb;Orquestrador de Pipelines;01. Aprendiz;2025-09-30 14:21:14
28698;e22e980b-fa20-4725-a803-7702eaffb3cb;Python / R / Julia;02. Iniciante;2025-09-30 14:21:14
28699;e22e980b-fa20-4725-a803-7702eaffb3cb;Simplificação;02. Iniciante;2025-09-30 14:21:14
28700;e22e980b-fa20-4725-a803-7702eaffb3cb;SQL;03. Profissional;2025-09-30 14:21:14
28701;5b319851-81ba-4314-abbc-62c9c03b704f;Apresentação / Storytelling;03. Profissional;2025-09-30 16:55:21
28702;5b319851-81ba-4314-abbc-62c9c03b704f;Cloud;01. Aprendiz;2025-09-30 16:55:21
28703;5b319851-81ba-4314-abbc-62c9c03b704f;Comunicação;04. Expert;2025-09-30 16:55:21
28704;5b319851-81ba-4314-abbc-62c9c03b704f;Data Visualization;03. Profissional;2025-09-30 16:55:21
28705;5b319851-81ba-4314-abbc-62c9c03b704f;Docker;01. Aprendiz;2025-09-30 16:55:21
28706;5b319851-81ba-4314-abbc-62c9c03b704f;Estatística descritiva;03. Profissional;2025-09-30 16:55:21
28707;5b319851-81ba-4314-abbc-62c9c03b704f;ETL;03. Profissional;2025-09-30 16:55:21
28708;5b319851-81ba-4314-abbc-62c9c03b704f;Gestão / Liderança;04. Expert;2025-09-30 16:55:21
28709;5b319851-81ba-4314-abbc-62c9c03b704f;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-09-30 16:55:21
28710;5b319851-81ba-4314-abbc-62c9c03b704f;Inteligência Emocional;04. Expert;2025-09-30 16:55:21
28711;5b319851-81ba-4314-abbc-62c9c03b704f;Machine Learning - Agrupamento;02. Iniciante;2025-09-30 16:55:21
28712;5b319851-81ba-4314-abbc-62c9c03b704f;Machine Learning - Associação;02. Iniciante;2025-09-30 16:55:21
28713;5b319851-81ba-4314-abbc-62c9c03b704f;Machine Learning - Classificação;03. Profissional;2025-09-30 16:55:21
28714;5b319851-81ba-4314-abbc-62c9c03b704f;Machine Learning - Regressão;03. Profissional;2025-09-30 16:55:21
28715;5b319851-81ba-4314-abbc-62c9c03b704f;Negociação;03. Profissional;2025-09-30 16:55:21
28716;5b319851-81ba-4314-abbc-62c9c03b704f;Orquestrador de Pipelines;;2025-09-30 16:55:21
28717;5b319851-81ba-4314-abbc-62c9c03b704f;Python / R / Julia;03. Profissional;2025-09-30 16:55:21
28718;5b319851-81ba-4314-abbc-62c9c03b704f;Simplificação;03. Profissional;2025-09-30 16:55:22
28719;5b319851-81ba-4314-abbc-62c9c03b704f;SQL;03. Profissional;2025-09-30 16:55:22
28720;5b319851-81ba-4314-abbc-62c9c03b704f;Teste de hipótese e Teste A/B;01. Aprendiz;2025-09-30 16:55:22
28721;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Apresentação / Storytelling;01. Aprendiz;2025-09-30 17:41:23
28722;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Comunicação;02. Iniciante;2025-09-30 17:41:23
28723;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Data Visualization;00. Não esperada;2025-09-30 17:41:23
28724;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Estatística descritiva;01. Aprendiz;2025-09-30 17:41:23
28725;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;ETL;00. Não esperada;2025-09-30 17:41:23
28726;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Gestão / Liderança;01. Aprendiz;2025-09-30 17:41:24
28727;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-09-30 17:41:24
28728;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Inteligência Emocional;01. Aprendiz;2025-09-30 17:41:24
28729;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Machine Learning - Agrupamento;00. Não esperada;2025-09-30 17:41:24
28730;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Machine Learning - Associação;00. Não esperada;2025-09-30 17:41:24
28731;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Machine Learning - Classificação;00. Não esperada;2025-09-30 17:41:24
28732;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Machine Learning - Regressão;00. Não esperada;2025-09-30 17:41:24
28733;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Negociação;01. Aprendiz;2025-09-30 17:41:24
28734;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Python / R / Julia;00. Não esperada;2025-09-30 17:41:24
28735;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Simplificação;00. Não esperada;2025-09-30 17:41:24
28736;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;SQL;00. Não esperada;2025-09-30 17:41:24
28737;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Teste de hipótese e Teste A/B;00. Não esperada;2025-09-30 17:41:24
28738;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Cloud;00. Não esperada;2025-09-30 18:03:50
28739;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Docker;00. Não esperada;2025-09-30 18:03:50
28740;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Orquestrador de Pipelines;00. Não esperada;2025-09-30 18:03:50
28741;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Apache Spark;00. Não esperada;2025-09-30 18:08:15
28742;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;IaC;00. Não esperada;2025-09-30 18:08:15
28743;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Kubernetes;00. Não esperada;2025-09-30 18:08:15
28744;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Mensageria;00. Não esperada;2025-09-30 18:08:16
28745;9a072b4f-e528-4b88-95fc-2e0bf7413b2f;Modelagem de dados;00. Não esperada;2025-09-30 18:08:16
28746;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Apresentação / Storytelling;01. Aprendiz;2025-09-30 18:53:58
28747;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Cloud;01. Aprendiz;2025-09-30 18:53:58
28748;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Comunicação;02. Iniciante;2025-09-30 18:53:59
28749;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Data Visualization;02. Iniciante;2025-09-30 18:53:59
28750;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Docker;01. Aprendiz;2025-09-30 18:53:59
28751;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Estatística descritiva;01. Aprendiz;2025-09-30 18:53:59
28752;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;ETL;01. Aprendiz;2025-09-30 18:53:59
28753;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Gestão / Liderança;01. Aprendiz;2025-09-30 18:53:59
28754;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-09-30 18:53:59
28755;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Inteligência Emocional;03. Profissional;2025-09-30 18:53:59
28756;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Machine Learning - Agrupamento;01. Aprendiz;2025-09-30 18:53:59
28757;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Machine Learning - Associação;01. Aprendiz;2025-09-30 18:53:59
28758;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Machine Learning - Classificação;01. Aprendiz;2025-09-30 18:53:59
28759;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Machine Learning - Regressão;01. Aprendiz;2025-09-30 18:53:59
28760;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Negociação;03. Profissional;2025-09-30 18:53:59
28761;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Orquestrador de Pipelines;01. Aprendiz;2025-09-30 18:53:59
28762;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Python / R / Julia;02. Iniciante;2025-09-30 18:53:59
28763;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Simplificação;01. Aprendiz;2025-09-30 18:53:59
28764;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;SQL;02. Iniciante;2025-09-30 18:53:59
28765;1c9dc0c8-a079-437f-85a8-72eec0f4e21c;Teste de hipótese e Teste A/B;01. Aprendiz;2025-09-30 18:53:59
28766;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Apresentação / Storytelling;04. Expert;2025-09-30 22:07:23
28767;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Comunicação;04. Expert;2025-09-30 22:07:23
28768;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Data Visualization;04. Expert;2025-09-30 22:07:23
28769;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Estatística descritiva;04. Expert;2025-09-30 22:07:23
28770;9fe76a23-2dc1-40dc-8c75-c2da359871e9;ETL;04. Expert;2025-09-30 22:07:23
28771;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Gestão / Liderança;03. Profissional;2025-09-30 22:07:23
28772;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-09-30 22:07:23
28773;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Inteligência Emocional;03. Profissional;2025-09-30 22:07:23
28774;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Machine Learning - Agrupamento;03. Profissional;2025-09-30 22:07:23
28775;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Machine Learning - Associação;03. Profissional;2025-09-30 22:07:23
28776;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Machine Learning - Classificação;03. Profissional;2025-09-30 22:07:23
28777;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Machine Learning - Regressão;03. Profissional;2025-09-30 22:07:23
28778;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Negociação;03. Profissional;2025-09-30 22:07:23
28779;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Python / R / Julia;04. Expert;2025-09-30 22:07:23
28780;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Simplificação;04. Expert;2025-09-30 22:07:23
28781;9fe76a23-2dc1-40dc-8c75-c2da359871e9;SQL;04. Expert;2025-09-30 22:07:23
28782;9fe76a23-2dc1-40dc-8c75-c2da359871e9;Teste de hipótese e Teste A/B;04. Expert;2025-09-30 22:07:23
28783;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Apresentação / Storytelling;02. Iniciante;2025-10-01 02:28:03
28784;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Comunicação;03. Profissional;2025-10-01 02:28:04
28785;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Data Visualization;02. Iniciante;2025-10-01 02:28:04
28786;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Estatística descritiva;01. Aprendiz;2025-10-01 02:28:04
28787;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;ETL;01. Aprendiz;2025-10-01 02:28:04
28788;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Gestão / Liderança;03. Profissional;2025-10-01 02:28:04
28789;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-10-01 02:28:04
28790;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Inteligência Emocional;03. Profissional;2025-10-01 02:28:04
28791;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Machine Learning - Agrupamento;01. Aprendiz;2025-10-01 02:28:04
28792;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Machine Learning - Associação;02. Iniciante;2025-10-01 02:28:04
28793;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Machine Learning - Classificação;02. Iniciante;2025-10-01 02:28:04
28794;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Machine Learning - Regressão;02. Iniciante;2025-10-01 02:28:04
28795;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Negociação;03. Profissional;2025-10-01 02:28:04
28796;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Python / R / Julia;01. Aprendiz;2025-10-01 02:28:04
28797;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Simplificação;01. Aprendiz;2025-10-01 02:28:04
28798;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;SQL;02. Iniciante;2025-10-01 02:28:04
28799;8cff9bd8-9091-4fd8-9f23-4bb7e2fcd0fc;Teste de hipótese e Teste A/B;01. Aprendiz;2025-10-01 02:28:04
28800;1e06943c-6cec-4534-8dca-c20c293b529f;Apache Spark;01. Aprendiz;2025-10-01 09:28:42
28801;1e06943c-6cec-4534-8dca-c20c293b529f;Cloud;03. Profissional;2025-10-01 09:28:42
28802;1e06943c-6cec-4534-8dca-c20c293b529f;Comunicação;03. Profissional;2025-10-01 09:28:42
28803;1e06943c-6cec-4534-8dca-c20c293b529f;Docker;03. Profissional;2025-10-01 09:28:42
28804;1e06943c-6cec-4534-8dca-c20c293b529f;ETL;03. Profissional;2025-10-01 09:28:42
28805;1e06943c-6cec-4534-8dca-c20c293b529f;Gestão / Liderança;01. Aprendiz;2025-10-01 09:28:42
28806;1e06943c-6cec-4534-8dca-c20c293b529f;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-10-01 09:28:42
28807;1e06943c-6cec-4534-8dca-c20c293b529f;IaC;03. Profissional;2025-10-01 09:28:42
28808;1e06943c-6cec-4534-8dca-c20c293b529f;Kubernetes;01. Aprendiz;2025-10-01 09:28:42
28809;1e06943c-6cec-4534-8dca-c20c293b529f;Machine Learning - Classificação;03. Profissional;2025-10-01 09:28:42
28810;1e06943c-6cec-4534-8dca-c20c293b529f;Machine Learning - Regressão;03. Profissional;2025-10-01 09:28:42
28811;1e06943c-6cec-4534-8dca-c20c293b529f;Mensageria;02. Iniciante;2025-10-01 09:28:42
28812;1e06943c-6cec-4534-8dca-c20c293b529f;Modelagem de dados;02. Iniciante;2025-10-01 09:28:43
28813;1e06943c-6cec-4534-8dca-c20c293b529f;Negociação;01. Aprendiz;2025-10-01 09:28:43
28814;1e06943c-6cec-4534-8dca-c20c293b529f;Orquestrador de Pipelines;02. Iniciante;2025-10-01 09:28:43
