idCursoEpisodioCompleto;idUsuario;descSlugCurso;descSlugCursoEpisodio;dtCriacao
18267;bef1cfcd-e28f-416b-88f2-bca1830f7bb3;python-2025;ep-02;2025-11-20 21:19:16
18268;3cefc0c5-28a3-43b1-a41c-75e3b51afb40;python-2025;ep-06;2025-11-20 23:55:42
18269;c5118589-7e47-4038-9405-2b80d080d7f6;github-2025;ep-02;2025-11-21 00:04:07
18270;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-01;2025-11-21 00:11:03
18271;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-02;2025-11-21 00:11:04
18272;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-03;2025-11-21 00:11:06
18273;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-04;2025-11-21 00:11:08
18274;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-05;2025-11-21 00:11:10
18275;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-06;2025-11-21 00:11:11
18276;9e6ad0b6-8b39-44ea-ab69-0c4aa449a8c2;machine-learning-2025;ep-07;2025-11-21 00:11:13
18277;710d88f5-99a4-4700-aaea-d9e5827bf098;python-2025;ep-03;2025-11-21 00:12:12
18278;816ca55c-4841-4c94-90c1-f53c51be2b12;loyalty-predict-2025;ep-01;2025-11-21 00:38:40
18279;816ca55c-4841-4c94-90c1-f53c51be2b12;loyalty-predict-2025;ep-02;2025-11-21 00:52:23
18280;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-05;2025-11-21 01:29:35
18281;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-01;2025-11-21 05:02:24
18282;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-02;2025-11-21 05:02:26
18283;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-03;2025-11-21 05:02:28
18284;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-04;2025-11-21 05:02:30
18285;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-05;2025-11-21 05:02:31
18286;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-06;2025-11-21 05:02:33
18287;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-07;2025-11-21 05:02:34
18288;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-08;2025-11-21 05:02:36
18289;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;pandas-2025;ep-09;2025-11-21 08:41:09
18290;c574d097-ae29-4832-b270-9c9ed74dfc32;estatistica-2025;ep-10;2025-11-21 10:37:48
18291;c574d097-ae29-4832-b270-9c9ed74dfc32;estatistica-2025;ep-11;2025-11-21 10:49:56
18293;d61a7f65-2290-48c2-a45d-e8d7298c1499;sql-2025;ep-00;2025-11-21 12:09:14
18294;d61a7f65-2290-48c2-a45d-e8d7298c1499;sql-2025;ep-01;2025-11-21 12:09:32
18296;dab454e9-702f-41b8-b89f-22d69f551235;pandas-2025;ep-01;2025-11-21 12:25:15
18297;bd3c351c-4f2c-4e40-bfc7-7928d08e99a8;sql-2025;ep-02;2025-11-21 13:27:57
18298;bd3c351c-4f2c-4e40-bfc7-7928d08e99a8;sql-2025;ep-03;2025-11-21 13:27:57
18299;bd3c351c-4f2c-4e40-bfc7-7928d08e99a8;sql-2025;ep-04;2025-11-21 13:27:58
18300;a6070b3a-fa8e-4293-a8e0-7ac7f8d9f8d0;github-2025;ep-06;2025-11-21 13:45:33
18301;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-17;2025-11-21 14:17:27
18302;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-18;2025-11-21 14:17:28
18303;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-19;2025-11-21 14:17:31
18304;ea2bf5a5-1501-4803-b93b-e461393564da;python-2025;ep-04;2025-11-21 14:27:10
18306;fbe5d12f-0890-48a6-9056-8d45eb016ce4;github-2025;ep-01;2025-11-21 15:10:06
18307;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-00;2025-11-21 15:35:05
18308;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-01;2025-11-21 15:35:06
18309;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-02;2025-11-21 15:35:09
18310;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-03;2025-11-21 15:35:12
18311;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-04;2025-11-21 15:35:14
18312;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-05;2025-11-21 15:35:15
18313;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-06;2025-11-21 15:35:16
18314;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-07;2025-11-21 15:35:44
18316;d2dd64be-7817-4adb-b985-506f80a99995;github-2025;ep-03;2025-11-21 16:05:19
18317;d2dd64be-7817-4adb-b985-506f80a99995;github-2025;ep-04;2025-11-21 16:05:20
18318;d2dd64be-7817-4adb-b985-506f80a99995;github-2025;ep-05;2025-11-21 16:05:21
18319;d2dd64be-7817-4adb-b985-506f80a99995;github-2025;ep-06;2025-11-21 16:05:23
18320;d2dd64be-7817-4adb-b985-506f80a99995;github-2025;ep-07;2025-11-21 16:05:28
18321;72d43046-6700-43dd-9d63-a39f62829e8c;python-2025;ep-06;2025-11-21 16:20:23
18323;816ca55c-4841-4c94-90c1-f53c51be2b12;loyalty-predict-2025;ep-03;2025-11-21 17:20:13
18324;278bb73e-f79b-4993-8f76-fff765fa92c2;estatistica-2025;ep-07;2025-11-21 17:22:56
18325;816ca55c-4841-4c94-90c1-f53c51be2b12;loyalty-predict-2025;ep-04;2025-11-21 17:49:51
18326;278bb73e-f79b-4993-8f76-fff765fa92c2;estatistica-2025;ep-08;2025-11-21 18:04:16
18327;278bb73e-f79b-4993-8f76-fff765fa92c2;estatistica-2025;ep-09;2025-11-21 18:04:56
18329;4d5fc715-09ae-4e47-9aa3-1931c7c8be97;sql-2025;ep-01;2025-11-21 18:40:41
18330;4d5fc715-09ae-4e47-9aa3-1931c7c8be97;sql-2025;ep-02;2025-11-21 18:47:57
18331;4d5fc715-09ae-4e47-9aa3-1931c7c8be97;sql-2025;ep-03;2025-11-21 18:53:39
18332;ac7e40cd-e53c-4906-9a85-e810ee95977d;python-2025;ep-03;2025-11-21 18:55:29
18333;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-06;2025-11-21 19:05:28
18334;4d5fc715-09ae-4e47-9aa3-1931c7c8be97;sql-2025;ep-04;2025-11-21 19:06:50
18335;3584ea17-2fa7-4f87-bb88-65be6a682794;pandas-2025;ep-12;2025-11-21 19:47:59
18336;79aaa49c-3186-4ad8-8c98-b5ce3c824a25;sql-2025;ep-17;2025-11-21 20:01:34
18337;fbe5d12f-0890-48a6-9056-8d45eb016ce4;github-2025;ep-02;2025-11-21 20:37:08
18338;2e70849c-a70c-45ca-812f-fdc1a60dc4d6;sql-2025;ep-00;2025-11-21 20:38:06
18339;747817b9-de45-4880-be24-650883bd9c55;python-2025;ep-05;2025-11-21 21:23:05
18340;45ab36a1-bfd4-4d7b-944c-6fae6be59e50;sql-2025;ep-08;2025-11-21 21:33:52
18341;45ab36a1-bfd4-4d7b-944c-6fae6be59e50;sql-2025;ep-09;2025-11-21 21:33:53
18342;45ab36a1-bfd4-4d7b-944c-6fae6be59e50;sql-2025;ep-10;2025-11-21 21:33:54
18343;45ab36a1-bfd4-4d7b-944c-6fae6be59e50;sql-2025;ep-11;2025-11-21 21:50:22
18344;2e70849c-a70c-45ca-812f-fdc1a60dc4d6;sql-2025;ep-01;2025-11-21 22:02:42
18345;2e70849c-a70c-45ca-812f-fdc1a60dc4d6;sql-2025;ep-02;2025-11-21 22:09:50
18346;f7f448a3-2186-40d6-8325-fa2194fd9fc5;loyalty-predict-2025;ep-04;2025-11-21 22:58:04
18351;28a0af10-8c0c-452f-8572-4a55858a8a1e;sql-2025;ep-11;2025-11-21 23:48:54
18354;28a0af10-8c0c-452f-8572-4a55858a8a1e;sql-2025;ep-12;2025-11-22 00:11:49
18355;f7f448a3-2186-40d6-8325-fa2194fd9fc5;loyalty-predict-2025;ep-05;2025-11-22 00:35:04
18356;3cefc0c5-28a3-43b1-a41c-75e3b51afb40;python-2025;ep-07;2025-11-22 02:01:51
18357;0acb747b-bede-4682-ba24-8f5041cbdff8;sql-2025;ep-20;2025-11-22 03:04:45
18358;0acb747b-bede-4682-ba24-8f5041cbdff8;sql-2025;ep-22;2025-11-22 03:50:49
18359;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-01;2025-11-22 09:29:00
18360;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-02;2025-11-22 09:29:03
18361;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-03;2025-11-22 09:29:06
18362;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-04;2025-11-22 09:29:08
18363;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-05;2025-11-22 09:29:10
18364;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-06;2025-11-22 09:29:11
18365;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;pandas-2025;ep-10;2025-11-22 09:35:36
18366;1309deac-12b8-4f11-84bd-e17d381f3fa1;estatistica-2025;ep-07;2025-11-22 09:37:42
18368;b71fb7aa-43de-487f-b3d3-69e91ff8fdf0;pandas-2025;ep-09;2025-11-22 12:16:02
18369;b71fb7aa-43de-487f-b3d3-69e91ff8fdf0;pandas-2025;ep-10;2025-11-22 12:20:53
18371;b71fb7aa-43de-487f-b3d3-69e91ff8fdf0;streamlit-2025;ep-01;2025-11-22 13:08:10
18373;45ab36a1-bfd4-4d7b-944c-6fae6be59e50;sql-2025;ep-12;2025-11-22 13:22:39
18374;45ab36a1-bfd4-4d7b-944c-6fae6be59e50;sql-2025;ep-13;2025-11-22 13:54:14
18375;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-08;2025-11-22 17:02:52
18376;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-09;2025-11-22 17:02:53
18377;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-10;2025-11-22 17:03:04
18378;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-11;2025-11-22 17:03:12
18379;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-12;2025-11-22 17:03:23
18380;519729e4-7616-42f7-b1f0-ef814c65e378;sql-2025;ep-00;2025-11-22 17:31:38
18381;519729e4-7616-42f7-b1f0-ef814c65e378;sql-2025;ep-01;2025-11-22 17:31:39
18382;519729e4-7616-42f7-b1f0-ef814c65e378;sql-2025;ep-02;2025-11-22 17:31:41
18383;519729e4-7616-42f7-b1f0-ef814c65e378;sql-2025;ep-03;2025-11-22 17:31:43
18384;519729e4-7616-42f7-b1f0-ef814c65e378;sql-2025;ep-04;2025-11-22 17:31:46
18385;519729e4-7616-42f7-b1f0-ef814c65e378;sql-2025;ep-05;2025-11-22 17:31:48
18386;45843aa7-b472-4efd-84ba-4a14256cb489;python-2025;ep-08;2025-11-22 17:33:01
18388;9076530a-96e1-4869-b873-bda200781f60;github-2025;ep-05;2025-11-22 18:01:27
18389;c8b0f5de-af88-491f-af2f-e44961ad53cb;github-2025;ep-03;2025-11-22 18:47:35
18391;dab454e9-702f-41b8-b89f-22d69f551235;pandas-2025;ep-02;2025-11-22 19:23:20
18392;ab0c286a-c5bb-4038-aabd-94c53947cff7;estatistica-2025;ep-01;2025-11-22 19:53:08
18393;c8b0f5de-af88-491f-af2f-e44961ad53cb;github-2025;ep-04;2025-11-22 21:08:15
18394;7c01eeba-4daf-4da2-9d4a-76b8e287694e;sql-2025;ep-16;2025-11-22 21:33:47
18395;7c01eeba-4daf-4da2-9d4a-76b8e287694e;sql-2025;ep-17;2025-11-22 21:33:48
18397;9076530a-96e1-4869-b873-bda200781f60;github-2025;ep-06;2025-11-22 21:40:18
18398;9076530a-96e1-4869-b873-bda200781f60;github-2025;ep-07;2025-11-22 21:40:18
18399;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-13;2025-11-22 21:43:24
18400;e8cf381e-587a-49fa-9638-981b78f04a9c;sql-2025;ep-14;2025-11-22 21:43:29
18401;7c01eeba-4daf-4da2-9d4a-76b8e287694e;sql-2025;ep-18;2025-11-22 21:45:32
18403;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-00;2025-11-22 22:06:47
18404;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-01;2025-11-22 22:06:51
18405;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-02;2025-11-22 22:06:55
18406;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-03;2025-11-22 22:06:59
18407;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-04;2025-11-22 22:07:01
18408;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-05;2025-11-22 22:07:06
18409;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-06;2025-11-22 22:07:10
18410;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-07;2025-11-22 22:07:14
18411;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-08;2025-11-22 22:07:16
18412;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-09;2025-11-22 22:07:20
18413;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-10;2025-11-22 22:07:24
18414;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-11;2025-11-22 22:07:28
18415;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-12;2025-11-22 22:07:31
18416;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-13;2025-11-22 22:07:35
18417;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-14;2025-11-22 22:07:38
18418;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-15;2025-11-22 22:07:42
18419;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-16;2025-11-22 22:07:47
18420;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-17;2025-11-22 22:07:52
18421;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-18;2025-11-22 22:07:56
18422;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-19;2025-11-22 22:08:00
18423;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-20;2025-11-22 22:08:03
18424;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-21;2025-11-22 22:08:07
18425;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-22;2025-11-22 22:08:11
18426;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-23;2025-11-22 22:08:16
18427;1cbcf14f-54dd-4482-b760-52449815a524;sql-2025;ep-24;2025-11-22 22:08:20
18428;9076530a-96e1-4869-b873-bda200781f60;github-2025;ep-08;2025-11-22 22:21:50
18431;ef6eefa9-e8f0-45e1-be0e-d5561e03fab5;sql-2025;ep-13;2025-11-23 00:36:01
18432;3cefc0c5-28a3-43b1-a41c-75e3b51afb40;python-2025;ep-08;2025-11-23 01:23:12
18433;81426e51-a1de-43db-ac23-b8c1823e2ec8;python-2025;ep-01;2025-11-23 01:47:26
18434;3916775a-6c59-4c17-9cfb-d3123ad4a651;estatistica-2025;ep-17;2025-11-23 02:27:22
18435;3916775a-6c59-4c17-9cfb-d3123ad4a651;estatistica-2025;ep-18;2025-11-23 02:27:34
18436;095c61e8-c884-4c3d-89ea-998a3156f3d9;python-2025;ep-05;2025-11-23 02:41:45
18437;3187fe01-3868-494d-814b-7ccf04730920;loyalty-predict-2025;ep-24;2025-11-23 11:56:49
18438;aa1f2aca-646a-4e42-bf4f-8e94df7344dd;pandas-2025;ep-11;2025-11-23 14:36:06
18439;705b72b6-0b5b-4d05-a91b-7ec941fd1dd9;python-2025;ep-06;2025-11-23 14:42:59
18440;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-00;2025-11-23 16:16:02
18441;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-01;2025-11-23 16:16:04
18442;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-02;2025-11-23 16:16:06
18443;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-03;2025-11-23 16:16:08
18444;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-04;2025-11-23 16:16:11
18445;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-05;2025-11-23 16:16:14
18446;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-06;2025-11-23 16:16:16
18447;445c250f-b380-4e7f-9f77-6dff0fc52714;sql-2025;ep-07;2025-11-23 16:16:19
18448;ec6f27f1-c67e-4145-a95f-2a04cba8d9d6;python-2025;ep-09;2025-11-23 16:43:09
18449;834f6220-9406-4c40-9e18-8d34b583cded;github-2025;ep-01;2025-11-23 17:06:27
18450;ab0c286a-c5bb-4038-aabd-94c53947cff7;estatistica-2025;ep-02;2025-11-23 18:09:00
18451;4459e655-206f-452b-823d-53396341eeff;github-2025;ep-02;2025-11-23 18:09:21
18452;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-01;2025-11-23 18:50:53
18453;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-02;2025-11-23 18:50:55
18454;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-03;2025-11-23 18:50:56
18455;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-04;2025-11-23 18:50:58
18456;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-05;2025-11-23 18:50:59
18457;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-06;2025-11-23 18:51:00
18458;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-07;2025-11-23 18:51:01
18459;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-08;2025-11-23 18:51:03
18460;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-09;2025-11-23 18:51:06
18461;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-10;2025-11-23 18:51:08
18462;a3e930ec-bcbb-4002-b24a-4a6ae61fffa4;python-2025;ep-11;2025-11-23 18:51:10
18463;834f6220-9406-4c40-9e18-8d34b583cded;github-2025;ep-02;2025-11-23 18:58:09
18464;ef6eefa9-e8f0-45e1-be0e-d5561e03fab5;sql-2025;ep-14;2025-11-23 19:38:55
18465;3bde19d8-ee95-4b8a-88a5-858ad35d3829;python-2025;ep-04;2025-11-23 20:14:13
18466;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-07;2025-11-23 21:24:36
18467;9076530a-96e1-4869-b873-bda200781f60;github-2025;ep-09;2025-11-23 23:06:01
18468;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-01;2025-11-23 23:13:50
18469;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-02;2025-11-23 23:13:52
18470;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-03;2025-11-23 23:13:54
18471;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-04;2025-11-23 23:13:56
18472;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-05;2025-11-23 23:13:57
18473;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-06;2025-11-23 23:14:00
18474;b1006ec7-e598-400e-8917-ddbe8a1ec7a0;python-2025;ep-07;2025-11-23 23:14:03
18475;32c140d7-a3e8-4afc-8352-cab68b8505ba;github-2025;ep-01;2025-11-24 03:22:44
18476;3187fe01-3868-494d-814b-7ccf04730920;loyalty-predict-2025;ep-25;2025-11-24 11:35:50
18477;3584ea17-2fa7-4f87-bb88-65be6a682794;pandas-2025;ep-13;2025-11-24 12:25:59
18478;02a3fb95-1dd1-449d-839f-a65a7f151a70;sql-2025;ep-28;2025-11-24 12:34:00
18479;46aac1f2-6ba2-4358-843f-e938687b4694;sql-2025;ep-17;2025-11-24 13:03:28
18480;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-20;2025-11-24 13:11:23
18481;816ca55c-4841-4c94-90c1-f53c51be2b12;loyalty-predict-2025;ep-05;2025-11-24 13:21:05
18482;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-21;2025-11-24 13:24:59
18483;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;mlflow-2025;ep-01;2025-11-24 13:25:24
18484;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;mlflow-2025;ep-02;2025-11-24 13:25:26
18485;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;mlflow-2025;ep-03;2025-11-24 13:25:28
18486;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;mlflow-2025;ep-04;2025-11-24 13:25:29
18487;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-22;2025-11-24 13:58:13
18488;89a7b5b5-4c33-4e68-afa3-3c05e83bd385;machine-learning-2025;ep-23;2025-11-24 13:58:15
18489;5cf20331-e5e8-4b5e-968f-67504fec5e13;sql-2025;ep-00;2025-11-24 14:10:59
18490;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-08;2025-11-24 14:24:22
18491;6471e1f2-8b71-465f-bd96-8cf93212a2ae;sql-2025;ep-05;2025-11-24 14:55:16
18492;4953422e-95af-40b8-8ccd-1d1c992f1753;sql-2025;ep-19;2025-11-24 14:55:19
18493;46834b15-ba13-40d4-b716-2dbd018a6273;sql-2025;ep-12;2025-11-24 14:57:39
18494;e22182f6-c815-41c6-9d10-c897758395a5;machine-learning-2025;ep-01;2025-11-24 15:11:42
18495;1309deac-12b8-4f11-84bd-e17d381f3fa1;pandas-2025;ep-01;2025-11-24 15:15:35
18496;1309deac-12b8-4f11-84bd-e17d381f3fa1;pandas-2025;ep-02;2025-11-24 15:15:40
18497;1309deac-12b8-4f11-84bd-e17d381f3fa1;pandas-2025;ep-03;2025-11-24 15:15:42
18498;1309deac-12b8-4f11-84bd-e17d381f3fa1;pandas-2025;ep-04;2025-11-24 15:15:44
18499;1309deac-12b8-4f11-84bd-e17d381f3fa1;pandas-2025;ep-05;2025-11-24 15:15:52
18500;1309deac-12b8-4f11-84bd-e17d381f3fa1;pandas-2025;ep-06;2025-11-24 15:15:54
18501;e22182f6-c815-41c6-9d10-c897758395a5;machine-learning-2025;ep-02;2025-11-24 15:31:12
18502;6471e1f2-8b71-465f-bd96-8cf93212a2ae;sql-2025;ep-06;2025-11-24 15:45:05
18503;61aefbea-cb0d-4e59-8978-758f52a962aa;machine-learning-2025;ep-22;2025-11-24 15:52:30
18504;61aefbea-cb0d-4e59-8978-758f52a962aa;machine-learning-2025;ep-23;2025-11-24 15:52:32
18505;61aefbea-cb0d-4e59-8978-758f52a962aa;machine-learning-2025;ep-25;2025-11-24 15:52:47
18506;61aefbea-cb0d-4e59-8978-758f52a962aa;machine-learning-2025;ep-24;2025-11-24 15:52:55
18507;6471e1f2-8b71-465f-bd96-8cf93212a2ae;sql-2025;ep-07;2025-11-24 15:57:30
18508;61aefbea-cb0d-4e59-8978-758f52a962aa;loyalty-predict-2025;ep-01;2025-11-24 15:58:51
18509;61aefbea-cb0d-4e59-8978-758f52a962aa;loyalty-predict-2025;ep-02;2025-11-24 15:59:06
18510;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-09;2025-11-24 16:14:54
18511;32c140d7-a3e8-4afc-8352-cab68b8505ba;github-2025;ep-02;2025-11-24 16:30:08
18512;c8efe02a-e96a-422a-b8e3-e3d25aa07548;python-2025;ep-01;2025-11-24 17:03:47
18513;7c01eeba-4daf-4da2-9d4a-76b8e287694e;sql-2025;ep-19;2025-11-24 17:15:36
18514;cc02acb3-7b3d-4b1f-9e29-5592d746c54a;carreira;ep-01;2025-11-24 17:29:06
18515;cc02acb3-7b3d-4b1f-9e29-5592d746c54a;carreira;ep-02;2025-11-24 17:32:24
18516;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-00;2025-11-24 17:52:11
18517;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-01;2025-11-24 18:07:16
18518;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-02;2025-11-24 18:15:45
18519;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-10;2025-11-24 18:18:30
18520;3187fe01-3868-494d-814b-7ccf04730920;loyalty-predict-2025;ep-26;2025-11-24 18:23:50
18521;fc5d0588-dd52-418f-9d06-95288b4e4a86;pandas-2025;ep-13;2025-11-24 18:30:48
18522;c8b0f5de-af88-491f-af2f-e44961ad53cb;github-2025;ep-05;2025-11-24 18:31:24
18524;a93a3c35-7548-45d7-be48-adf78e798524;python-2025;ep-01;2025-11-24 18:36:25
18525;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-03;2025-11-24 18:56:43
18526;aab4036a-c435-42c3-8c21-547f0c0e0815;carreira;ep-01;2025-11-24 19:04:39
18527;d8c1e9fe-41bd-4001-b1c0-55139ff91ada;sql-2025;ep-19;2025-11-24 19:05:13
18528;aab4036a-c435-42c3-8c21-547f0c0e0815;carreira;ep-02;2025-11-24 19:05:26
18529;3cefc0c5-28a3-43b1-a41c-75e3b51afb40;python-2025;ep-09;2025-11-24 19:06:18
18530;fc5d0588-dd52-418f-9d06-95288b4e4a86;pandas-2025;ep-14;2025-11-24 19:11:06
18531;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-04;2025-11-24 19:11:57
18532;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-05;2025-11-24 19:18:58
18533;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-06;2025-11-24 19:28:08
18534;b5f5103d-ca0a-4bb2-81ce-e7211f92c7d0;sql-2025;ep-07;2025-11-24 19:37:02
18535;7c01eeba-4daf-4da2-9d4a-76b8e287694e;sql-2025;ep-20;2025-11-24 19:54:15
18536;6c94cf29-d756-4fef-adee-dbc3239a852e;python-2025;ep-11;2025-11-24 20:11:32
18537;743d11f4-2a33-464b-967f-b88d2829c351;sql-2025;ep-07;2025-11-24 20:33:30
18538;743d11f4-2a33-464b-967f-b88d2829c351;sql-2025;ep-08;2025-11-24 20:33:31
18539;6e089138-5886-49df-8c93-b1aeb03c5e6b;machine-learning-2025;ep-01;2025-11-24 21:03:59
18540;3cefc0c5-28a3-43b1-a41c-75e3b51afb40;python-2025;ep-10;2025-11-24 21:16:24
18541;72d43046-6700-43dd-9d63-a39f62829e8c;python-2025;ep-07;2025-11-24 21:17:07
18542;6e089138-5886-49df-8c93-b1aeb03c5e6b;machine-learning-2025;ep-02;2025-11-24 21:29:03
18544;d8721770-14c9-4dda-bbcd-43ad031bc7dd;python-2025;ep-06;2025-11-24 21:46:41
18545;6d92cee2-d0c7-458d-bf8e-47a5930437e0;github-2025;ep-01;2025-11-24 21:48:32
